kanji,heisig_number,keyword,unicode_code_point
里,185,ri,091cc
黒,186,black,09ed2
墨,187,black ink,058a8
鯉,188,carp,09bc9
量,189,quantity,091cf
厘,190,rin,05398
埋,191,bury,057cb
同,192,same,0540c
洞,193,den,06d1e
胴,194,trunk,080f4
向,195,yonder,05411
尚,196,esteem,05c1a
字,197,character,05b57
守,198,guard,05b88
完,199,perfect,05b8c
宣,200,proclaim,05ba3
宵,201,wee hours,05bb5
安,202,relax,05b89
宴,203,banquet,05bb4
寄,204,draw near,05bc4
富,205,wealth,05bcc
貯,206,savings,08caf
