kanji,heisig_number,keyword,unicode_code_point
匁,1104,monme,05301
以,1105,by means of,04ee5
似,1106,similar,04f3c
併,1107,join,04f75
瓦,1108,tile,074e6
瓶,1109,flower pot,074f6
宮,1110,Shinto shrine,05bae
営,1111,occupation,055b6
善,1112,virtuous,05584
膳,1113,dining tray,081b3
年,1114,year,05e74
夜,1115,night,0591c
液,1116,fluid,06db2
塚,1117,hillock,0585a
幣,1118,cash,05e63
蔽,1119,cover over,0853d
弊,1120,abuse,05f0a
喚,1121,yell,0559a
換,1122,interchange,063db
融,1123,dissolve,0878d
