kanji,heisig_number,keyword,unicode_code_point
嚇,2182,upbraid,05687
朕,2183,majestic plural,06715
雰,2184,atmosphere,096f0
箇,2185,item,07b87
錬,2186,tempering,0932c
遵,2187,abide by,09075
罷,2188,quit,07f77
屯,2189,barracks,05c6f
且,2190,moreover,04e14
藻,2191,seaweed,085fb
隷,2192,slave,096b7
癒,2193,healing,07652
璽,2194,imperial seal,074bd
潟,2195,lagoon,06f5f
丹,2196,cinnabar,04e39
丑,2197,sign of the cow,04e11
羞,2198,humiliate,07f9e
卯,2199,sign of the hare,0536f
巳,2200,sign of the snake,05df3
