kanji,heisig_number,keyword,unicode_code_point
乙,75,fish guts,04e59
乱,76,riot,04e71
直,77,straightaway,076f4
具,78,tool,05177
真,79,true,0771f
工,80,craft,05de5
左,81,left,05de6
右,82,right,053f3
有,83,possess,06709
賄,84,bribe,08cc4
貢,85,tribute,08ca2
項,86,paragraph,09805
刀,87,sword,05200
刃,88,blade,05203
切,89,cut,05207
召,90,seduce,053ec
昭,91,shining,0662d
則,92,rule,05247
副,93,vice-,0526f
別,94,separate,05225
丁,95,street,04e01
町,96,town,0753a
可,97,can,053ef
頂,98,place on the head,09802
