kanji,heisig_number,keyword,unicode_code_point
子,99,child,05b50
孔,100,cavity,05b54
了,101,complete,04e86
女,102,woman,05973
好,103,fond,0597d
如,104,likeness,05982
母,105,mama,06bcd
貫,106,pierce,08cab
兄,107,elder brother,05144
呪,108,curse,0546a
克,109,overcome,0514b
