kanji,heisig_number,keyword,unicode_code_point
兆,250,portent,05146
桃,251,peach tree,06843
眺,252,stare,0773a
犬,253,dog,072ac
状,254,status quo,072b6
黙,255,silence,09ed9
然,256,sort of thing,07136
荻,257,reed,0837b
狩,258,hunt,072e9
猫,259,cat,0732b
牛,260,cow,0725b
特,261,special,07279
告,262,revelation,0544a
先,263,before,05148
洗,264,wash,06d17
