kanji,heisig_number,keyword,unicode_code_point
寅,2162,sign of the tiger,05bc5
演,2163,performance,06f14
辰,2164,sign of the dragon,08fb0
辱,2165,embarrass,08fb1
震,2166,quake,09707
振,2167,shake,0632f
娠,2168,with child,05a20
唇,2169,lips,05507
農,2170,agriculture,08fb2
濃,2171,concentrated,06fc3
送,2172,send off,09001
関,2173,connection,095a2
咲,2174,blossom,054b2
鬼,2175,ghost,09b3c
醜,2176,ugly,0919c
魂,2177,soul,09b42
魔,2178,witch,09b54
魅,2179,fascination,09b45
塊,2180,clod,0584a
襲,2181,attack,08972
